,Store,Type,Fecha,2017,2018,2019,2020,2021
397,CALBUMAR,Polar Outdoor,2020-08-08,,,,3.98,
398,CALBUMAR,Polar Outdoor,2020-08-10,,,,2.0,
399,CALBUMAR,Polar Outdoor,2020-08-12,,,,4.0,
400,CALBUMAR,Polar Outdoor,2020-08-13,,,,3.0,
401,CALBUMAR,Polar Outdoor,2020-08-15,,,,3.0,
402,CALBUMAR,Polar Outdoor,2020-08-17,,,,2.0,
403,CALBUMAR,Polar Outdoor,2020-08-19,,,,1.0,
404,CALBUMAR,Polar Outdoor,2020-08-20,,,,2.0,
405,CALBUMAR,Polar Outdoor,2020-08-22,,,,1.0,
406,CALBUMAR,Polar Outdoor,2020-08-24,,,,1.0,
407,CALBUMAR,Polar Outdoor,2020-08-25,,,,1.0,
408,CALBUMAR,Polar Outdoor,2020-08-26,,,,1.0,
409,CALBUMAR,Polar Outdoor,2020-08-27,,,,7.0,
410,CALBUMAR,Polar Outdoor,2020-08-28,,,,1.0,
411,CALBUMAR,Polar Outdoor,2020-08-29,,,,7.0,
412,CALBUMAR,Polar Outdoor,2020-08-31,,,,1.98,
413,CALBUMAR,Polar Outdoor,2020-09-01,,,,2.0,
414,CALBUMAR,Polar Outdoor,2020-09-02,,,,0.99,
415,CALBUMAR,Polar Outdoor,2020-09-04,,,,2.0,
416,CALBUMAR,Polar Outdoor,2020-09-05,,,,1.0,
417,CALBUMAR,Polar Outdoor,2020-09-07,,,,1.0,
418,CALBUMAR,Polar Outdoor,2020-09-08,,,,-1.0,
419,CALBUMAR,Polar Outdoor,2020-09-09,,,,1.0,
420,CALBUMAR,Polar Outdoor,2020-09-10,,,,1.9799999999999998,
421,CALBUMAR,Polar Outdoor,2020-09-11,,,,1.0,
422,CALBUMAR,Polar Outdoor,2020-09-12,,,,5.0,
423,CALBUMAR,Polar Outdoor,2020-09-14,,,,5.0,
424,CALBUMAR,Polar Outdoor,2020-09-15,,,,3.99,
425,CALBUMAR,Polar Outdoor,2020-09-16,,,,1.0,
426,CALBUMAR,Polar Outdoor,2020-09-17,,,,4.0,
427,CALBUMAR,Polar Outdoor,2020-09-21,,,,1.0,
428,CALBUMAR,Polar Outdoor,2020-09-22,,,,1.0,
429,CALBUMAR,Polar Outdoor,2020-09-23,,,,3.98,
430,CALBUMAR,Polar Outdoor,2020-09-24,,,,2.0,
431,CALBUMAR,Polar Outdoor,2020-09-26,,,,1.0,
432,CALBUMAR,Polar Outdoor,2020-09-28,,,,1.0,
433,CALBUMAR,Polar Outdoor,2020-10-01,,,,2.0,
434,CALBUMAR,Polar Outdoor,2020-10-03,,,,1.0,
435,CALBUMAR,Polar Outdoor,2020-10-10,,,,0.99,
436,CALBUMAR,Polar Outdoor,2020-10-23,,,,1.0,
437,CALBUMAR,Polar Outdoor,2020-12-11,,,,-1.0,
438,CALBUMAR,Polar Outdoor,2020-12-24,,,,1.0,
439,CALBUMAR,Polar Outdoor,2020-12-29,,,,2.0,
440,CALBUMAR,Polar Outdoor,2021-02-26,,,,,3.99
441,CALBUMAR,Polar Outdoor,2021-03-01,,,,,2.0
442,CALBUMAR,Polar Outdoor,2021-03-02,,,,,1.0
443,CALBUMAR,Polar Outdoor,2021-03-05,,,,,1.0
444,CALBUMAR,Polar Outdoor,2021-03-08,,,,,1.99
445,CALBUMAR,Polar Outdoor,2021-03-09,,,,,1.0
446,CALBUMAR,Polar Outdoor,2021-03-10,,,,,2.0
447,CALBUMAR,Polar Outdoor,2021-03-15,,,,,2.0
448,CALBUMAR,Polar Outdoor,2021-03-16,,,,,1.0
449,CALBUMAR,Polar Outdoor,2021-03-17,,,,,3.0
450,CALBUMAR,Polar Outdoor,2021-03-19,,,,,4.0
451,CALBUMAR,Softshell outdoor,2019-10-03,,,0.99,,
452,CALBUMAR,Softshell outdoor,2019-10-05,,,1.0,,
453,CALBUMAR,Softshell outdoor,2019-10-07,,,1.0,,
454,CALBUMAR,Softshell outdoor,2019-10-16,,,1.0,,
455,CALBUMAR,Softshell outdoor,2020-04-22,,,,1.0,
456,CALBUMAR,Softshell outdoor,2020-08-14,,,,1.0,
457,Diancu Casa Matriz,Camisa Outdoor,2017-01-26,1.0,,,,
458,Diancu Casa Matriz,Camisa Outdoor,2017-07-17,1.0,,,,
459,Diancu Casa Matriz,Camisa Outdoor,2017-08-16,1.0,,,,
460,Diancu Casa Matriz,Camisa Outdoor,2019-10-18,,,1.0,,
461,Diancu Casa Matriz,Chaqueta Outdoor,2018-05-23,,1.0,,,
462,Diancu Casa Matriz,Chaqueta Outdoor,2018-06-16,,0.99,,,
463,Diancu Casa Matriz,Chaqueta Outdoor,2018-06-19,,0.0,,,
464,Diancu Casa Matriz,Chaqueta Outdoor,2018-06-30,,1.0,,,
465,Diancu Casa Matriz,Chaqueta Outdoor,2018-07-03,,1.0,,,
466,Diancu Casa Matriz,Chaqueta Outdoor,2018-07-11,,1.0,,,
467,Diancu Casa Matriz,Chaqueta Outdoor,2018-07-19,,1.0,,,
468,Diancu Casa Matriz,Chaqueta Outdoor,2018-08-03,,1.0,,,
469,Diancu Casa Matriz,Chaqueta Outdoor,2018-09-28,,1.0,,,
470,Diancu Casa Matriz,Chaqueta Outdoor,2018-10-01,,2.0,,,
471,Diancu Casa Matriz,Chaqueta Outdoor,2018-10-02,,1.0,,,
472,Diancu Casa Matriz,Chaqueta Outdoor,2018-10-05,,1.0,,,
473,Diancu Casa Matriz,Chaqueta Outdoor,2018-10-10,,0.99,,,
474,Diancu Casa Matriz,Chaqueta Outdoor,2018-10-12,,0.99,,,
475,Diancu Casa Matriz,Chaqueta Outdoor,2018-10-13,,0.99,,,
476,Diancu Casa Matriz,Chaqueta Outdoor,2018-11-03,,1.0,,,
477,Diancu Casa Matriz,Chaqueta Outdoor,2018-11-21,,1.0,,,
478,Diancu Casa Matriz,Chaqueta Outdoor,2018-11-22,,1.0,,,
479,Diancu Casa Matriz,Chaqueta Outdoor,2018-11-23,,-1.0,,,
480,Diancu Casa Matriz,Chaqueta Outdoor,2019-02-02,,,1.0,,
481,Diancu Casa Matriz,Chaqueta Outdoor,2019-04-13,,,1.0,,
482,Diancu Casa Matriz,Chaqueta Outdoor,2019-05-30,,,0.99,,
483,Diancu Casa Matriz,Chaqueta Outdoor,2019-06-07,,,1.0,,
484,Diancu Casa Matriz,Chaqueta Outdoor,2019-06-12,,,1.0,,
485,Diancu Casa Matriz,Chaqueta Outdoor,2019-06-14,,,-1.0,,
486,Diancu Casa Matriz,Chaqueta Outdoor,2019-06-28,,,1.0,,
487,Diancu Casa Matriz,Chaqueta Outdoor,2019-07-09,,,1.0,,
488,Diancu Casa Matriz,Chaqueta Outdoor,2019-07-17,,,1.0,,
489,Diancu Casa Matriz,Chaqueta Outdoor,2019-08-02,,,0.99,,
490,Diancu Casa Matriz,Chaqueta Outdoor,2019-08-10,,,1.0,,
491,Diancu Casa Matriz,Chaqueta Outdoor,2019-09-06,,,1.0,,
492,Diancu Casa Matriz,Chaqueta Outdoor,2019-09-16,,,1.0,,
493,Diancu Casa Matriz,Chaqueta Outdoor,2019-09-21,,,1.0,,
494,Diancu Casa Matriz,Chaqueta Outdoor,2019-09-28,,,1.0,,
495,Diancu Casa Matriz,Chaqueta Outdoor,2020-02-08,,,,0.99,
496,Diancu Casa Matriz,Chaqueta Outdoor,2020-02-11,,,,1.0,
497,Diancu Casa Matriz,Chaqueta Outdoor,2020-06-13,,,,1.0,
498,Diancu Casa Matriz,Chaqueta Outdoor,2020-06-26,,,,1.99,
499,Diancu Casa Matriz,Chaqueta Outdoor,2020-06-27,,,,0.0,
500,Diancu Casa Matriz,Chaqueta Outdoor,2020-06-30,,,,1.0,
501,Diancu Casa Matriz,Chaqueta Outdoor,2020-07-01,,,,1.0,
502,Diancu Casa Matriz,Cortaviento Outdoor,2017-01-03,1.0,,,,
503,Diancu Casa Matriz,Cortaviento Outdoor,2017-01-11,1.0,,,,
504,Diancu Casa Matriz,Cortaviento Outdoor,2017-01-23,1.0,,,,
505,Diancu Casa Matriz,Cortaviento Outdoor,2017-01-25,1.0,,,,
506,Diancu Casa Matriz,Cortaviento Outdoor,2017-02-17,1.0,,,,
507,Diancu Casa Matriz,Cortaviento Outdoor,2017-03-10,0.99,,,,
508,Diancu Casa Matriz,Cortaviento Outdoor,2017-03-29,1.0,,,,
509,Diancu Casa Matriz,Cortaviento Outdoor,2017-03-30,0.99,,,,
510,Diancu Casa Matriz,Cortaviento Outdoor,2017-04-04,1.0,,,,
511,Diancu Casa Matriz,Cortaviento Outdoor,2017-04-10,1.0,,,,
512,Diancu Casa Matriz,Cortaviento Outdoor,2017-04-24,1.0,,,,
513,Diancu Casa Matriz,Cortaviento Outdoor,2017-04-29,1.0,,,,
514,Diancu Casa Matriz,Cortaviento Outdoor,2017-05-02,1.0,,,,
515,Diancu Casa Matriz,Cortaviento Outdoor,2017-05-30,0.99,,,,
516,Diancu Casa Matriz,Cortaviento Outdoor,2017-06-02,1.0,,,,
517,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-08,,1.99,,,
518,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-09,,1.0,,,
519,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-10,,2.0,,,
520,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-13,,1.0,,,
521,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-14,,0.99,,,
522,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-15,,2.9899999999999998,,,
523,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-16,,1.0,,,
524,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-17,,3.0,,,
525,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-20,,1.0,,,
526,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-22,,1.0,,,
527,Diancu Casa Matriz,Cortaviento Outdoor,2018-03-29,,0.99,,,
528,Diancu Casa Matriz,Cortaviento Outdoor,2018-04-03,,1.0,,,
529,Diancu Casa Matriz,Cortaviento Outdoor,2018-04-17,,1.0,,,
530,Diancu Casa Matriz,Cortaviento Outdoor,2018-04-19,,1.0,,,
531,Diancu Casa Matriz,Cortaviento Outdoor,2018-04-20,,1.0,,,
532,Diancu Casa Matriz,Cortaviento Outdoor,2018-08-09,,1.0,,,
533,Diancu Casa Matriz,Cortaviento Outdoor,2018-08-22,,3.99,,,
534,Diancu Casa Matriz,Cortaviento Outdoor,2018-08-23,,1.0,,,
535,Diancu Casa Matriz,Cortaviento Outdoor,2018-08-25,,1.0,,,
536,Diancu Casa Matriz,Cortaviento Outdoor,2018-08-27,,0.99,,,
537,Diancu Casa Matriz,Cortaviento Outdoor,2018-08-28,,0.99,,,
538,Diancu Casa Matriz,Cortaviento Outdoor,2018-08-30,,0.99,,,
539,Diancu Casa Matriz,Cortaviento Outdoor,2018-08-31,,1.9900000000000002,,,
540,Diancu Casa Matriz,Cortaviento Outdoor,2018-09-01,,2.9899999999999998,,,
541,Diancu Casa Matriz,Cortaviento Outdoor,2018-09-03,,1.0,,,
542,Diancu Casa Matriz,Cortaviento Outdoor,2018-09-08,,1.0,,,
543,Diancu Casa Matriz,Cortaviento Outdoor,2018-09-12,,1.0,,,
544,Diancu Casa Matriz,Cortaviento Outdoor,2018-09-13,,1.0,,,
545,Diancu Casa Matriz,Cortaviento Outdoor,2018-09-15,,3.0,,,
546,Diancu Casa Matriz,Cortaviento Outdoor,2018-09-22,,1.0,,,
547,Diancu Casa Matriz,Cortaviento Outdoor,2018-09-28,,1.0,,,
548,Diancu Casa Matriz,Cortaviento Outdoor,2018-10-01,,1.0,,,
549,Diancu Casa Matriz,Cortaviento Outdoor,2018-10-17,,1.0,,,
550,Diancu Casa Matriz,Cortaviento Outdoor,2018-11-02,,1.0,,,
551,Diancu Casa Matriz,Cortaviento Outdoor,2018-11-10,,0.99,,,
552,Diancu Casa Matriz,Cortaviento Outdoor,2018-12-12,,1.0,,,
553,Diancu Casa Matriz,Cortaviento Outdoor,2019-04-13,,,0.99,,
554,Diancu Casa Matriz,Cortaviento Outdoor,2019-04-26,,,1.0,,
555,Diancu Casa Matriz,Cortaviento Outdoor,2019-04-30,,,0.99,,
556,Diancu Casa Matriz,Cortaviento Outdoor,2019-05-03,,,1.0,,
557,Diancu Casa Matriz,Cortaviento Outdoor,2019-05-13,,,1.0,,
558,Diancu Casa Matriz,Cortaviento Outdoor,2019-05-18,,,1.0,,
559,Diancu Casa Matriz,Cortaviento Outdoor,2019-06-03,,,1.0,,
560,Diancu Casa Matriz,Cortaviento Outdoor,2019-06-05,,,0.99,,
561,Diancu Casa Matriz,Cortaviento Outdoor,2019-06-06,,,0.99,,
562,Diancu Casa Matriz,Cortaviento Outdoor,2019-06-18,,,1.0,,
563,Diancu Casa Matriz,Cortaviento Outdoor,2019-06-21,,,1.0,,
564,Diancu Casa Matriz,Cortaviento Outdoor,2019-06-22,,,1.0,,
565,Diancu Casa Matriz,Cortaviento Outdoor,2019-06-24,,,1.0,,
566,Diancu Casa Matriz,Cortaviento Outdoor,2019-07-01,,,1.0,,
567,Diancu Casa Matriz,Cortaviento Outdoor,2019-07-04,,,1.0,,
568,Diancu Casa Matriz,Cortaviento Outdoor,2019-07-15,,,0.99,,
569,Diancu Casa Matriz,Cortaviento Outdoor,2019-07-17,,,1.0,,
570,Diancu Casa Matriz,Cortaviento Outdoor,2019-07-19,,,1.0,,
571,Diancu Casa Matriz,Cortaviento Outdoor,2019-07-26,,,1.0,,
572,Diancu Casa Matriz,Cortaviento Outdoor,2019-07-29,,,1.0,,
573,Diancu Casa Matriz,Cortaviento Outdoor,2019-07-30,,,0.99,,
574,Diancu Casa Matriz,Cortaviento Outdoor,2019-08-03,,,1.0,,
575,Diancu Casa Matriz,Cortaviento Outdoor,2019-08-09,,,1.0,,
576,Diancu Casa Matriz,Cortaviento Outdoor,2019-09-04,,,1.0,,
577,Diancu Casa Matriz,Cortaviento Outdoor,2019-09-21,,,1.0,,
578,Diancu Casa Matriz,Cortaviento Outdoor,2019-09-23,,,-1.0,,
579,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-02,,,1.0,,
580,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-10,,,2.0,,
581,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-11,,,1.0,,
582,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-15,,,1.0,,
583,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-17,,,1.0,,
584,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-18,,,1.0,,
585,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-19,,,0.0,,
586,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-22,,,1.0,,
587,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-26,,,1.0,,
588,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-29,,,1.0,,
589,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-30,,,1.0,,
590,Diancu Casa Matriz,Cortaviento Outdoor,2019-10-31,,,1.0,,
591,Diancu Casa Matriz,Cortaviento Outdoor,2019-11-02,,,0.99,,
592,Diancu Casa Matriz,Cortaviento Outdoor,2019-11-04,,,1.0,,
593,Diancu Casa Matriz,Cortaviento Outdoor,2019-11-06,,,2.99,,
594,Diancu Casa Matriz,Cortaviento Outdoor,2019-11-08,,,1.0,,
595,Diancu Casa Matriz,Cortaviento Outdoor,2019-11-11,,,1.0,,
596,Diancu Casa Matriz,Cortaviento Outdoor,2019-11-15,,,1.0,,
597,Diancu Casa Matriz,Cortaviento Outdoor,2019-11-19,,,3.0,,
598,Diancu Casa Matriz,Cortaviento Outdoor,2019-11-29,,,-1.0,,
599,Diancu Casa Matriz,Cortaviento Outdoor,2019-12-13,,,1.0,,
600,Diancu Casa Matriz,Cortaviento Outdoor,2019-12-14,,,0.99,,
601,Diancu Casa Matriz,Cortaviento Outdoor,2019-12-20,,,0.99,,
602,Diancu Casa Matriz,Cortaviento Outdoor,2020-01-06,,,,1.0,
603,Diancu Casa Matriz,Cortaviento Outdoor,2020-01-07,,,,1.0,
604,Diancu Casa Matriz,Cortaviento Outdoor,2020-02-15,,,,1.0,
605,Diancu Casa Matriz,Cortaviento Outdoor,2020-02-18,,,,0.99,
606,Diancu Casa Matriz,Cortaviento Outdoor,2020-02-19,,,,1.0,
607,Diancu Casa Matriz,Cortaviento Outdoor,2020-02-22,,,,1.0,
608,Diancu Casa Matriz,Cortaviento Outdoor,2020-02-24,,,,1.0,
609,Diancu Casa Matriz,Cortaviento Outdoor,2020-03-06,,,,1.0,
610,Diancu Casa Matriz,Cortaviento Outdoor,2020-06-16,,,,1.0,
611,Diancu Casa Matriz,Cortaviento Outdoor,2020-06-17,,,,-1.0,
612,Diancu Casa Matriz,Cortaviento Outdoor,2020-06-26,,,,1.0,
613,Diancu Casa Matriz,Cortaviento Outdoor,2020-07-04,,,,1.0,
614,Diancu Casa Matriz,Cortaviento Outdoor,2020-07-07,,,,1.0,
615,Diancu Casa Matriz,Cortaviento Outdoor,2020-08-01,,,,1.0,
616,Diancu Casa Matriz,Cortaviento Outdoor,2020-08-12,,,,0.99,
617,Diancu Casa Matriz,Cortaviento Outdoor,2020-08-13,,,,0.99,
618,Diancu Casa Matriz,Cortaviento Outdoor,2021-03-03,,,,,1.0
619,Diancu Casa Matriz,Cortaviento Outdoor,2021-03-05,,,,,1.0
620,Diancu Casa Matriz,Cortaviento Outdoor,2021-03-09,,,,,2.9899999999999998
621,Diancu Casa Matriz,Cortaviento Outdoor,2021-03-11,,,,,1.0
622,Diancu Casa Matriz,Cortaviento Outdoor,2021-03-19,,,,,1.0
623,Diancu Casa Matriz,Pantalon Outdoor,2017-01-26,1.0,,,,
624,Diancu Casa Matriz,Pantalon Outdoor,2017-02-01,1.0,,,,
625,Diancu Casa Matriz,Pantalon Outdoor,2017-02-09,2.0,,,,
626,Diancu Casa Matriz,Pantalon Outdoor,2017-02-23,0.99,,,,
627,Diancu Casa Matriz,Pantalon Outdoor,2017-07-10,1.0,,,,
628,Diancu Casa Matriz,Pantalon Outdoor,2017-07-26,1.0,,,,
629,Diancu Casa Matriz,Pantalon Outdoor,2017-07-31,2.0,,,,
630,Diancu Casa Matriz,Pantalon Outdoor,2017-10-18,1.0,,,,
631,Diancu Casa Matriz,Pantalon Outdoor,2017-11-04,2.0,,,,
632,Diancu Casa Matriz,Pantalon Outdoor,2017-11-08,-0.99,,,,
633,Diancu Casa Matriz,Pantalon Outdoor,2017-11-21,-0.010000000000000009,,,,
634,Diancu Casa Matriz,Pantalon Outdoor,2017-12-01,1.0,,,,
635,Diancu Casa Matriz,Pantalon Outdoor,2017-12-02,2.0,,,,
636,Diancu Casa Matriz,Pantalon Outdoor,2017-12-14,1.0,,,,
637,Diancu Casa Matriz,Pantalon Outdoor,2017-12-21,1.0,,,,
638,Diancu Casa Matriz,Pantalon Outdoor,2017-12-22,1.9899999999999998,,,,
639,Diancu Casa Matriz,Pantalon Outdoor,2017-12-24,1.0,,,,
640,Diancu Casa Matriz,Pantalon Outdoor,2018-01-16,,1.0,,,
641,Diancu Casa Matriz,Pantalon Outdoor,2018-01-19,,0.99,,,
642,Diancu Casa Matriz,Pantalon Outdoor,2018-01-27,,1.0,,,
643,Diancu Casa Matriz,Pantalon Outdoor,2018-02-01,,1.0,,,
644,Diancu Casa Matriz,Pantalon Outdoor,2018-02-19,,1.0,,,
645,Diancu Casa Matriz,Pantalon Outdoor,2018-03-07,,-0.010000000000000009,,,
646,Diancu Casa Matriz,Pantalon Outdoor,2018-04-09,,1.0,,,
647,Diancu Casa Matriz,Pantalon Outdoor,2018-04-18,,1.0,,,
648,Diancu Casa Matriz,Pantalon Outdoor,2018-04-27,,1.0,,,
649,Diancu Casa Matriz,Pantalon Outdoor,2018-04-28,,1.0,,,
650,Diancu Casa Matriz,Pantalon Outdoor,2018-04-30,,0.0,,,
651,Diancu Casa Matriz,Pantalon Outdoor,2018-06-09,,1.0,,,
652,Diancu Casa Matriz,Pantalon Outdoor,2018-06-14,,1.0,,,
653,Diancu Casa Matriz,Pantalon Outdoor,2018-07-14,,1.0,,,
654,Diancu Casa Matriz,Pantalon Outdoor,2018-08-21,,1.0,,,
655,Diancu Casa Matriz,Pantalon Outdoor,2018-09-20,,1.0,,,
656,Diancu Casa Matriz,Pantalon Outdoor,2018-09-22,,1.0,,,
657,Diancu Casa Matriz,Pantalon Outdoor,2018-10-06,,1.0,,,
658,Diancu Casa Matriz,Pantalon Outdoor,2018-10-12,,1.0,,,
659,Diancu Casa Matriz,Pantalon Outdoor,2018-10-13,,1.0,,,
660,Diancu Casa Matriz,Pantalon Outdoor,2018-10-16,,-1.0,,,
661,Diancu Casa Matriz,Pantalon Outdoor,2018-10-29,,1.0,,,
662,Diancu Casa Matriz,Pantalon Outdoor,2018-11-20,,0.99,,,
663,Diancu Casa Matriz,Pantalon Outdoor,2018-12-06,,1.0,,,
664,Diancu Casa Matriz,Pantalon Outdoor,2018-12-20,,2.0,,,
665,Diancu Casa Matriz,Pantalon Outdoor,2018-12-21,,0.99,,,
666,Diancu Casa Matriz,Pantalon Outdoor,2018-12-24,,1.0,,,
667,Diancu Casa Matriz,Pantalon Outdoor,2018-12-26,,-1.0,,,
668,Diancu Casa Matriz,Pantalon Outdoor,2018-12-28,,1.0,,,
669,Diancu Casa Matriz,Pantalon Outdoor,2019-02-06,,,1.0,,
670,Diancu Casa Matriz,Pantalon Outdoor,2019-02-07,,,1.0,,
671,Diancu Casa Matriz,Pantalon Outdoor,2019-03-07,,,1.0,,
672,Diancu Casa Matriz,Pantalon Outdoor,2019-03-16,,,1.0,,
673,Diancu Casa Matriz,Pantalon Outdoor,2019-03-18,,,1.0,,
674,Diancu Casa Matriz,Pantalon Outdoor,2019-04-10,,,1.0,,
675,Diancu Casa Matriz,Pantalon Outdoor,2019-05-25,,,1.0,,
676,Diancu Casa Matriz,Pantalon Outdoor,2019-05-27,,,1.0,,
677,Diancu Casa Matriz,Pantalon Outdoor,2019-06-21,,,0.99,,
678,Diancu Casa Matriz,Pantalon Outdoor,2019-06-24,,,1.0,,
679,Diancu Casa Matriz,Pantalon Outdoor,2019-06-29,,,1.0,,
680,Diancu Casa Matriz,Pantalon Outdoor,2019-07-02,,,1.0,,
681,Diancu Casa Matriz,Pantalon Outdoor,2019-07-04,,,1.0,,
682,Diancu Casa Matriz,Pantalon Outdoor,2019-07-15,,,1.0,,
683,Diancu Casa Matriz,Pantalon Outdoor,2019-07-23,,,1.0,,
684,Diancu Casa Matriz,Pantalon Outdoor,2019-07-25,,,1.0,,
685,Diancu Casa Matriz,Pantalon Outdoor,2019-07-30,,,1.0,,
686,Diancu Casa Matriz,Pantalon Outdoor,2019-08-28,,,1.0,,
687,Diancu Casa Matriz,Pantalon Outdoor,2019-09-07,,,1.0,,
688,Diancu Casa Matriz,Pantalon Outdoor,2019-09-21,,,1.0,,
689,Diancu Casa Matriz,Pantalon Outdoor,2019-10-18,,,1.0,,
690,Diancu Casa Matriz,Pantalon Outdoor,2019-10-28,,,1.0,,
691,Diancu Casa Matriz,Pantalon Outdoor,2020-06-27,,,,1.0,
692,Diancu Casa Matriz,Pantalon Outdoor,2020-07-01,,,,1.0,
693,Diancu Casa Matriz,Pantalon Outdoor,2020-07-03,,,,3.0,
694,Diancu Casa Matriz,Pantalon Outdoor,2020-07-07,,,,1.0,
695,Diancu Casa Matriz,Pantalon Outdoor,2020-07-08,,,,1.0,
696,Diancu Casa Matriz,Pantalon Outdoor,2020-07-10,,,,2.0,
697,Diancu Casa Matriz,Pantalon Outdoor,2020-10-09,,,,1.0,
698,Diancu Casa Matriz,Pantalon Outdoor,2020-10-10,,,,1.0,
699,Diancu Casa Matriz,Parka Outdoor,2017-02-28,1.0,,,,
700,Diancu Casa Matriz,Parka Outdoor,2017-03-25,0.99,,,,
701,Diancu Casa Matriz,Parka Outdoor,2017-03-27,0.99,,,,
702,Diancu Casa Matriz,Parka Outdoor,2017-04-05,1.0,,,,
703,Diancu Casa Matriz,Parka Outdoor,2017-04-06,0.0,,,,
704,Diancu Casa Matriz,Parka Outdoor,2017-04-07,0.99,,,,
705,Diancu Casa Matriz,Parka Outdoor,2017-04-08,1.0,,,,
706,Diancu Casa Matriz,Parka Outdoor,2017-04-10,1.0,,,,
707,Diancu Casa Matriz,Parka Outdoor,2017-04-11,1.0,,,,
708,Diancu Casa Matriz,Parka Outdoor,2017-04-12,1.0,,,,
709,Diancu Casa Matriz,Parka Outdoor,2017-04-13,1.0,,,,
710,Diancu Casa Matriz,Parka Outdoor,2017-04-20,1.0,,,,
711,Diancu Casa Matriz,Parka Outdoor,2017-04-22,1.99,,,,
712,Diancu Casa Matriz,Parka Outdoor,2017-04-26,1.0,,,,
713,Diancu Casa Matriz,Parka Outdoor,2017-04-27,0.99,,,,
714,Diancu Casa Matriz,Parka Outdoor,2017-04-28,1.0,,,,
715,Diancu Casa Matriz,Parka Outdoor,2017-05-05,0.99,,,,
716,Diancu Casa Matriz,Parka Outdoor,2017-05-06,2.0,,,,
717,Diancu Casa Matriz,Parka Outdoor,2017-05-10,1.9900000000000002,,,,
718,Diancu Casa Matriz,Parka Outdoor,2017-05-12,1.0,,,,
719,Diancu Casa Matriz,Parka Outdoor,2017-05-16,0.99,,,,
720,Diancu Casa Matriz,Parka Outdoor,2017-05-19,1.0,,,,
721,Diancu Casa Matriz,Parka Outdoor,2017-05-20,1.0,,,,
722,Diancu Casa Matriz,Parka Outdoor,2017-05-26,1.0,,,,
723,Diancu Casa Matriz,Parka Outdoor,2017-06-01,1.0,,,,
724,Diancu Casa Matriz,Parka Outdoor,2017-06-05,1.0,,,,
725,Diancu Casa Matriz,Parka Outdoor,2017-06-06,1.0,,,,
726,Diancu Casa Matriz,Parka Outdoor,2017-06-12,1.0,,,,
727,Diancu Casa Matriz,Parka Outdoor,2017-06-16,0.99,,,,
728,Diancu Casa Matriz,Parka Outdoor,2017-06-17,1.99,,,,
729,Diancu Casa Matriz,Parka Outdoor,2017-06-19,1.0,,,,
730,Diancu Casa Matriz,Parka Outdoor,2017-06-24,1.0,,,,
731,Diancu Casa Matriz,Parka Outdoor,2017-06-28,1.0,,,,
732,Diancu Casa Matriz,Parka Outdoor,2017-06-29,1.97,,,,
733,Diancu Casa Matriz,Parka Outdoor,2017-07-01,2.0,,,,
734,Diancu Casa Matriz,Parka Outdoor,2017-07-04,1.0,,,,
735,Diancu Casa Matriz,Parka Outdoor,2017-07-08,1.0,,,,
736,Diancu Casa Matriz,Parka Outdoor,2017-07-10,0.0,,,,
737,Diancu Casa Matriz,Parka Outdoor,2017-07-14,1.0,,,,
738,Diancu Casa Matriz,Parka Outdoor,2017-07-15,3.98,,,,
739,Diancu Casa Matriz,Parka Outdoor,2017-07-17,1.99,,,,
740,Diancu Casa Matriz,Parka Outdoor,2017-07-18,1.0,,,,
741,Diancu Casa Matriz,Parka Outdoor,2017-07-19,1.0,,,,
742,Diancu Casa Matriz,Parka Outdoor,2017-07-21,2.0,,,,
743,Diancu Casa Matriz,Parka Outdoor,2017-07-22,1.0,,,,
744,Diancu Casa Matriz,Parka Outdoor,2017-07-25,0.99,,,,
745,Diancu Casa Matriz,Parka Outdoor,2017-07-26,1.0,,,,
746,Diancu Casa Matriz,Parka Outdoor,2017-07-27,1.0,,,,
747,Diancu Casa Matriz,Parka Outdoor,2017-08-07,1.0,,,,
748,Diancu Casa Matriz,Parka Outdoor,2017-08-09,0.99,,,,
749,Diancu Casa Matriz,Parka Outdoor,2017-08-12,1.0,,,,
750,Diancu Casa Matriz,Parka Outdoor,2017-08-18,1.0,,,,
751,Diancu Casa Matriz,Parka Outdoor,2017-08-21,1.0,,,,
